"","id","neighbourhood_cleansed","latitude","longitude","room_type","accommodates","price","has_availability","number_of_reviews","review_scores_rating","review_scores_accuracy","review_scores_cleanliness","review_scores_checkin","review_scores_communication","review_scores_location","review_scores_value","instant_bookable"
"31495",550288694080643712,"Laguna Hills",33.62849,-117.73447,"Entire home/apt",4,"$138.00",TRUE,16,5,5,5,4.94,5,4.94,5,TRUE
"31496",558740240045556672,"Marina del Rey",33.97739,-118.45231,"Entire home/apt",5,"$283.00",TRUE,2,5,5,5,5,5,5,5,TRUE
"31497",558745535357350976,"Stanton",33.79167,-117.99556,"Entire home/apt",6,"$277.00",TRUE,8,4.75,4.63,4.88,5,4.88,4.5,4.63,TRUE
"31498",550306569844440256,"Placentia",33.87855,-117.83517,"Entire home/apt",8,"$679.00",TRUE,7,5,5,5,4.86,5,4.86,5,FALSE
"31499",554368477472244608,"Newport Beach",33.65975,-117.88571,"Entire home/apt",6,"$315.00",TRUE,1,5,5,5,5,5,5,5,FALSE
"31500",554377141794554048,"Huntington Beach",33.67843,-117.99095,"Entire home/apt",6,"$328.00",TRUE,1,5,4,5,4,5,5,4,FALSE
"31501",558809260035819392,"Marina del Rey",33.9755,-118.45097,"Entire home/apt",4,"$155.00",TRUE,9,4.56,4.67,4.56,5,4.78,4.56,4.44,TRUE
"31502",558814667107008384,"Marina del Rey",33.97602,-118.45263,"Entire home/apt",5,"$210.00",TRUE,4,4.75,4,4.5,4.75,5,5,4.5,TRUE
"31503",554435641493859648,"Laguna Hills",33.624,-117.7402,"Private room",3,"$89.00",TRUE,31,4.81,4.87,4.81,4.97,4.81,4.87,4.9,FALSE
"31504",554441461804001024,"Orange",33.7901,-117.88949,"Entire home/apt",5,"$299.00",TRUE,19,4.89,4.95,4.89,4.84,5,4.95,4.84,FALSE
"31505",564518813535091136,"Newport Beach",33.62646,-117.94825,"Private room",2,"$217.00",TRUE,2,3.5,4,3.5,5,5,5,3.5,TRUE
"31506",564523139171290496,"Newport Beach",33.62628,-117.94821,"Private room",2,"$228.00",TRUE,6,4.5,4.67,4.67,4.83,4.67,4.83,4.17,TRUE
"31507",564523468858845312,"Newport Beach",33.62712,-117.94802,"Private room",2,"$211.00",TRUE,4,3.5,3,4,4,3,5,3.75,TRUE
"31508",564529195728832704,"Newport Beach",33.6256,-117.9481,"Private room",2,"$223.00",TRUE,12,4.08,4.25,4.33,4.5,4.25,4.42,4.33,TRUE
"31509",554629762817160256,"Huntington Beach",33.66627,-118.01123,"Entire home/apt",10,"$827.00",TRUE,15,4.93,5,4.93,5,5,5,4.93,TRUE
"31510",554975129664460416,"Newport Beach",33.62311,-117.94463,"Entire home/apt",8,"$1,973.00",TRUE,1,3,3,2,4,4,5,3,TRUE
"31511",564530851267977856,"Newport Beach",33.62554,-117.94841,"Private room",4,"$206.00",TRUE,5,3.6,3.6,3.8,4.6,4.6,4.8,4,TRUE
"31512",564533940729737664,"Newport Beach",33.62574,-117.95007,"Private room",6,"$217.00",TRUE,1,4,5,2,5,5,4,5,TRUE
"31513",564536717167495872,"Fullerton",33.85613,-117.95796,"Private room",2,"$120.00",TRUE,8,5,5,5,5,5,5,5,TRUE
"31514",555062600893585216,"San Juan Capistrano",33.4917,-117.64227,"Private room",1,"$55.00",TRUE,1,5,5,5,5,5,5,5,FALSE
"31515",559309230781676224,"Fountain Valley",33.69814,-117.9677,"Entire home/apt",3,"$131.00",TRUE,15,5,5,4.93,5,5,4.93,5,FALSE
"31516",555144032888100224,"Costa Mesa",33.68583,-117.88913,"Entire home/apt",2,"$124.00",TRUE,17,4.88,4.88,4.88,4.94,5,4.94,4.94,FALSE
"31517",555149108571686848,"Avalon",33.34411,-118.32399,"Entire home/apt",5,"$597.00",TRUE,13,5,4.77,4.92,4.85,5,5,5,FALSE
"31518",564545747260270976,"Newport Beach",33.62708,-117.94826,"Private room",2,"$217.00",TRUE,6,4,4.33,4.33,4.67,4,4.83,4.17,TRUE
"31519",564557524533958272,"Newport Beach",33.62771,-117.94894,"Private room",4,"$228.00",TRUE,3,3.33,4,3.67,3.67,3.67,3.67,3.33,TRUE
"31520",564663324939380864,"Anaheim",33.82915,-117.90411,"Private room",2,"$96.00",TRUE,4,4,4,4.5,4.25,4,5,4,TRUE
"31521",566045950738098816,"Santa Ana",33.7536,-117.86064,"Entire home/apt",7,"$144.00",TRUE,11,4.91,4.91,4.82,4.91,4.82,4.91,4.91,FALSE
"31522",559361716218314624,"Tustin",33.70007,-117.81542,"Entire home/apt",16,"$785.00",TRUE,4,5,4.75,5,5,5,5,5,FALSE
"31523",566113279506904576,"Garden Grove",33.76961,-117.9691,"Private room",2,"$62.00",TRUE,7,4.57,4.43,4.29,4.57,4.57,4.29,4.29,FALSE
"31524",566221582297454336,"Costa Mesa",33.68197,-117.89907,"Entire home/apt",4,"$99.00",TRUE,4,4.5,4.5,4.5,4.5,5,4.75,3.75,FALSE
"31525",555675845743919616,"Santa Ana",33.75366,-117.92477,"Private room",2,"$47.00",TRUE,19,4.95,4.95,4.95,4.95,4.95,4.95,5,FALSE
"31526",566270698953225600,"Westminster",33.76604,-117.98681,"Private room",2,"$71.00",TRUE,1,5,5,5,5,5,5,5,FALSE
"31527",559415441590896576,"Anaheim",33.85406,-117.94578,"Entire home/apt",6,"$229.00",TRUE,2,5,5,5,5,5,4.5,5,FALSE
"31528",555677355230963520,"Santa Ana",33.75239,-117.92446,"Private room",2,"$47.00",TRUE,22,4.77,4.95,4.86,4.91,4.91,4.64,4.64,FALSE
"31529",559452890557743872,"Midway City",33.7505397971926,-117.985490797426,"Entire home/apt",8,"$278.00",TRUE,6,5,5,5,5,5,4.83,4.83,TRUE
"31530",555739440227965184,"Newport Beach",33.60382,-117.90341,"Entire home/apt",10,"$574.00",TRUE,1,5,5,5,5,5,5,5,FALSE
"31531",566668396359445696,"Anaheim",33.80465,-117.89444,"Entire home/apt",3,"$114.00",TRUE,1,5,5,5,5,5,5,5,TRUE
"31532",559641879828453248,"San Juan Capistrano",33.50066,-117.67765,"Entire home/apt",6,"$285.00",TRUE,1,5,5,5,5,5,5,5,FALSE
"31533",566675198028146112,"Irvine",33.67895,-117.86276,"Private room",2,"$95.00",TRUE,10,4.8,4.7,4.8,4.8,4.8,4.9,4.9,FALSE
"31534",566765221023699776,"Santa Ana",33.698,-117.86414,"Entire home/apt",4,"$239.00",TRUE,4,5,5,5,5,5,5,5,TRUE
"31535",566804951286752704,"Anaheim",33.81421,-117.93054,"Entire home/apt",5,"$121.00",TRUE,2,4.5,5,4.5,5,3.5,4.5,4.5,TRUE
"31536",555748530314373440,"Costa Mesa",33.64245,-117.93903,"Private room",2,"$185.00",TRUE,8,5,5,5,5,5,4.88,5,FALSE
"31537",555885154422091968,"Newport Beach",33.60267,-117.90519,"Entire home/apt",8,"$649.00",TRUE,3,5,5,5,5,5,5,5,FALSE
"31538",555924933912603776,"Huntington Beach",33.66325,-117.99307,"Entire home/apt",2,"$150.00",TRUE,3,4,3.67,3.67,4.33,4,4,4,FALSE
"31539",559666318619132352,"Fountain Valley",33.70917,-117.94534,"Entire home/apt",10,"$718.00",TRUE,6,5,4.83,5,5,4.83,4.83,5,TRUE
"31540",556352556777854656,"Fullerton",33.86693,-117.92337,"Entire home/apt",4,"$115.00",TRUE,30,4.8,4.77,4.8,4.97,4.97,4.67,4.63,FALSE
"31541",566807800081704192,"Santa Ana",33.69806,-117.89153,"Entire home/apt",8,"$198.00",TRUE,13,4.92,4.85,4.77,5,5,4.77,4.92,FALSE
"31542",560041346580969216,"Newport Beach",33.60355,-117.90347,"Entire home/apt",8,"$1,262.00",TRUE,2,5,5,4.5,4.5,5,5,5,TRUE
"31543",560041358551875328,"Newport Beach",33.62002,-117.93582,"Entire home/apt",7,"$646.00",TRUE,5,4,4.4,3.8,4.8,4.8,5,3.6,TRUE
"31544",566904205157641728,"Santa Ana",33.75253,-117.8694,"Entire home/apt",4,"$159.00",TRUE,11,5,5,5,5,4.91,4.91,5,TRUE
"31545",566921613087327744,"Lake Forest",33.6755,-117.6819,"Entire home/apt",8,"$447.00",TRUE,2,5,5,5,5,5,5,5,FALSE
"31546",566940472393913152,"Santa Ana",33.74963,-117.91911,"Private room",4,"$134.00",TRUE,9,4.56,4.67,4.44,4.89,4.89,4.22,4.67,TRUE
"31547",556470116886993152,"Santa Ana",33.69862,-117.89374,"Entire home/apt",6,"$240.00",TRUE,2,5,5,5,5,5,5,5,FALSE
"31548",556484842051254272,"Agoura Hills",34.17592,-118.76335,"Entire home/apt",4,"$179.00",TRUE,3,5,4.67,4,5,5,5,5,TRUE
"31549",566941211680518912,"Santa Ana",33.69897,-117.89339,"Entire home/apt",5,"$140.00",TRUE,3,5,5,5,5,5,5,5,FALSE
"31550",560066587009864576,"Mission Viejo",33.587299,-117.666794,"Entire home/apt",7,"$325.00",TRUE,6,5,5,5,5,5,5,5,FALSE
"31551",567036035772455488,"Fountain Valley",33.72672,-117.92761,"Private room",2,"$76.00",TRUE,6,4.33,4.5,4,4.83,4,4.5,4.33,FALSE
"31552",567384594662772992,"Santa Ana",33.69795,-117.89351,"Entire home/apt",5,"$140.00",TRUE,5,5,5,5,5,5,5,5,FALSE
"31553",567394591100156288,"Malibu",34.03739,-118.6223,"Entire home/apt",10,"$1,186.00",TRUE,2,5,5,5,5,5,5,5,FALSE
"31554",556564329229075008,"Santa Ana",33.70096,-117.87222,"Entire home/apt",2,"$141.00",TRUE,11,5,5,5,5,5,5,5,FALSE
"31555",556795483552944320,"Mission Viejo",33.61252,-117.6836,"Entire home/apt",3,"$170.00",TRUE,13,5,5,5,5,5,5,4.92,TRUE
"31556",556887908845116928,"Anaheim",33.81433,-117.96298,"Entire home/apt",8,"$375.00",TRUE,8,4.63,4.88,4.88,5,5,4.88,4.63,TRUE
"31557",557135153229277760,"Laguna Hills",33.62425,-117.74003,"Private room",2,"$83.00",TRUE,24,4.92,4.96,4.67,5,4.92,4.96,4.92,FALSE
"31558",557291254765062464,"Garden Grove",33.78864,-117.90303,"Entire home/apt",2,"$165.00",TRUE,7,4.29,4.43,3.86,4.57,4.71,5,4.86,FALSE
"31559",560150689019706176,"Santa Ana",33.75379,-117.86916,"Entire home/apt",4,"$141.00",TRUE,11,4.82,4.82,4.91,5,4.82,4.64,4.73,FALSE
"31560",567528862014648704,"Anaheim",33.82685,-117.95963,"Entire home/apt",6,"$299.00",TRUE,19,4.89,5,4.89,5,4.89,4.89,4.84,FALSE
"31561",567545764501161280,"Anaheim",33.81575,-117.96288,"Private room",7,"$150.00",TRUE,2,5,5,5,5,5,5,5,FALSE
"31562",567555062833509376,"Anaheim",33.81406,-117.96446,"Private room",4,"$92.00",TRUE,1,5,5,5,5,5,5,5,FALSE
"31563",567563222329036288,"Santa Ana",33.742,-117.87544,"Entire home/apt",2,"$173.00",TRUE,4,5,4.25,4.75,4.5,5,4.75,5,TRUE
"31564",567601652310822400,"Santa Ana",33.75143,-117.91886,"Private room",2,"$117.00",TRUE,11,4.55,4.45,4.27,4.45,4.73,3.73,4.55,TRUE
"31565",557464633259482688,"Huntington Beach",33.71881,-117.97932,"Private room",5,"$123.00",TRUE,16,4.94,4.94,4.75,5,5,5,5,FALSE
"31566",557526177446698752,"Placentia",33.89164,-117.87663,"Entire home/apt",6,"$299.00",TRUE,3,3.67,3.33,2.33,4.33,4.67,4.67,2.33,FALSE
"31567",557585750701217984,"Marina del Rey",33.96913,-118.44671,"Entire home/apt",4,"$556.00",TRUE,2,5,5,5,5,5,5,5,FALSE
"31568",560168255685349376,"Anaheim",33.80621,-117.90813,"Private room",2,"$159.00",TRUE,1,5,5,5,5,5,5,5,TRUE
"31569",560346310443861504,"Huntington Beach",33.66855,-118.00065,"Entire home/apt",6,"$636.00",TRUE,4,5,5,5,5,5,5,5,TRUE
"31570",560371871901719168,"Marina del Rey",33.97525,-118.45278,"Entire home/apt",2,"$700.00",TRUE,1,5,5,5,5,5,5,5,FALSE
"31571",557600414082933248,"Fountain Valley",33.68841,-117.96435,"Entire home/apt",10,"$494.00",TRUE,9,4.67,4.89,4.78,4.89,4.78,5,4.56,FALSE
"31572",567672954176329920,"Tustin",33.70282,-117.82007,"Entire home/apt",4,"$371.00",TRUE,4,4,4,3.5,4,4.25,4,3.75,TRUE
"31573",560410437968341760,"Santa Ana",33.75404,-117.86991,"Entire home/apt",4,"$141.00",TRUE,9,4.89,5,5,5,5,4.89,5,FALSE
"31574",560415850346139520,"Santa Ana",33.75268,-117.86874,"Entire home/apt",7,"$184.00",TRUE,10,4.2,4.4,4.5,4.3,4.7,4.7,4.2,FALSE
"31575",568090140902239616,"Garden Grove",33.78355,-117.93904,"Entire home/apt",2,"$95.00",TRUE,1,5,5,5,5,5,5,5,FALSE
"31576",560421430136973312,"Santa Ana",33.75614,-117.87124,"Entire home/apt",4,"$141.00",TRUE,12,4.92,5,4.92,5,5,4.83,4.92,FALSE
"31577",560468525808358656,"Anaheim",33.82126,-117.92598,"Entire home/apt",4,"$100.00",TRUE,1,3,2,2,5,5,5,4,FALSE
"31578",560708830728808192,"Santa Ana",33.75438,-117.8713,"Entire home/apt",7,"$236.00",TRUE,8,5,4.75,5,5,4.88,4.75,4.75,TRUE
"31579",558121426612790016,"Huntington Beach",33.71785,-117.98096,"Private room",2,"$65.00",TRUE,22,5,5,4.95,5,5,4.95,5,FALSE
"31580",560717748295299136,"Fountain Valley",33.68958,-117.98012,"Entire home/apt",6,"$513.00",TRUE,14,4.93,5,5,5,5,4.86,4.79,FALSE
"31581",558155167304381568,"Huntington Beach",33.71812,-117.98304,"Private room",2,"$69.00",TRUE,14,5,5,4.86,5,5,5,5,FALSE
"31582",558222015054184192,"Santa Ana",33.75588,-117.87107,"Entire home/apt",4,"$147.00",TRUE,16,5,4.94,5,4.88,4.75,4.75,4.75,FALSE
"31583",558284815272739328,"Huntington Beach",33.67002,-118.00698,"Private room",2,"$153.00",TRUE,3,5,4.67,4.33,5,5,5,5,TRUE
"31584",558554817335625536,"Orange",33.804077,-117.852501,"Entire home/apt",10,"$409.00",TRUE,14,4.64,4.5,4.29,4.93,4.57,4.71,4.57,TRUE
"31585",568135643913354304,"Orange",33.81668,-117.82351,"Entire home/apt",12,"$380.00",TRUE,4,4.75,4.75,5,5,5,5,5,FALSE
"31586",560744062306307008,"Costa Mesa",33.65196,-117.92096,"Private room",2,"$120.00",TRUE,3,5,5,5,5,5,5,5,FALSE
"31587",558671560030507136,"Santa Ana",33.75643,-117.87037,"Entire home/apt",5,"$181.00",TRUE,6,4.67,4.67,5,5,4.5,4.83,4.83,TRUE
"31588",558705676264426432,"Placentia",33.88024,-117.8769,"Entire home/apt",10,"$333.00",TRUE,17,4.94,4.82,4.71,4.88,4.88,4.94,4.88,FALSE
"31589",568915086475891904,"Laguna Hills",33.61825,-117.73345,"Entire home/apt",11,"$167.00",TRUE,5,4.2,4.2,4,5,5,4.6,4.2,FALSE
"31590",568197431989764032,"Santa Ana",33.75439,-117.86337,"Entire home/apt",3,"$134.00",TRUE,15,4.73,4.93,4.93,5,5,4.6,4.6,FALSE
"31591",568285609957844672,"Laguna Hills",33.61975,-117.73496,"Entire home/apt",11,"$174.00",TRUE,6,5,5,5,4.67,5,4.83,5,FALSE
"31592",568391936713369280,"Seal Beach",33.73896,-118.10183,"Entire home/apt",5,"$205.00",TRUE,1,5,5,5,5,5,5,5,FALSE
"31593",561118684630834496,"Santa Ana",33.7453333116808,-117.917549928758,"Entire home/apt",12,"$409.00",TRUE,2,3,2.5,2.5,2.5,3.5,2,3,TRUE
"31594",568469018835214272,"Anaheim",33.80376,-117.96424,"Entire home/apt",10,"$663.00",TRUE,18,4.72,4.78,4.89,5,4.78,4.61,4.67,FALSE
"31595",568534797484200256,"Anaheim",33.80469,-117.90704,"Private room",8,"$483.00",TRUE,1,4,5,4,5,5,5,4,TRUE
"31596",568858646493705088,"Fountain Valley",33.73113,-117.96115,"Entire home/apt",10,"$448.00",TRUE,13,4.92,4.92,4.85,4.92,5,5,5,FALSE
"31597",568871633831252096,"Midway City",33.74671,-117.97907,"Entire home/apt",16,"$307.00",TRUE,5,4.2,4.6,3.8,5,5,5,4.6,FALSE
"31598",568873651273960704,"Dana Point",33.46394,-117.67747,"Entire home/apt",6,"$245.00",TRUE,1,5,5,5,5,5,5,5,FALSE
"31599",569100627172285120,"Anaheim",33.81315,-117.96769,"Entire home/apt",13,"$599.00",TRUE,12,5,5,5,5,5,5,4.92,FALSE
"31600",569448881248361728,"Santa Ana",33.75686,-117.86535,"Entire home/apt",2,"$130.00",TRUE,18,4.94,4.94,5,5,4.94,4.83,4.94,FALSE
"31601",569473700000252544,"Newport Beach",33.61465,-117.93393,"Entire home/apt",4,"$645.00",TRUE,8,4.38,4.5,4,5,5,5,4.38,FALSE
"31602",569474911008685504,"Santa Ana",33.75116,-117.91898,"Private room",2,"$97.00",TRUE,30,4.73,4.77,4.77,4.73,4.67,4.33,4.7,TRUE
"31603",569517747862386048,"Newport Beach",33.61301,-117.93234,"Entire home/apt",2,"$209.00",TRUE,6,3.33,3.67,2.67,3.5,4.17,4.67,3.5,FALSE
"31604",569696252486107520,"Newport Beach",33.598003,-117.870979,"Entire home/apt",8,"$943.00",TRUE,1,5,5,5,5,5,5,5,TRUE
"31605",561538374966336064,"Huntington Beach",33.66111,-117.99375,"Entire home/apt",2,"$189.00",TRUE,2,5,4.5,4.5,5,5,5,5,TRUE
"31606",562170619852116352,"Westminster",33.75215,-117.95056,"Entire home/apt",8,"$331.00",TRUE,32,5,4.97,4.94,4.97,4.97,4.94,4.97,FALSE
"31607",570185626443663104,"Dana Point",33.46457,-117.6644,"Entire home/apt",2,"$125.00",TRUE,4,5,5,5,5,5,5,5,FALSE
"31608",570195531008535296,"Placentia",33.86424,-117.82523,"Shared room",1,"$21.00",TRUE,1,1,1,1,1,1,1,1,FALSE
"31609",568881444367704192,"Laguna Beach",33.534992,-117.776794,"Entire home/apt",4,"$496.00",TRUE,10,5,5,5,4.9,5,5,4.9,FALSE
"31610",568901606816466688,"Newport Beach",33.60579,-117.89098,"Entire home/apt",6,"$462.00",TRUE,1,5,5,5,5,5,5,5,TRUE
"31611",568912851657661248,"Claremont",34.12261,-117.69088,"Entire home/apt",8,"$300.00",TRUE,17,4.82,4.88,5,5,5,4.94,4.53,TRUE
"31612",570202767646688256,"Placentia",33.86419,-117.82469,"Shared room",1,"$21.00",TRUE,1,1,3,3,2,2,3,1,FALSE
"31613",562191537379632960,"Santa Ana",33.75606,-117.87166,"Entire home/apt",5,"$157.00",TRUE,21,4.9,5,4.95,4.9,4.9,4.57,4.86,FALSE
"31614",562193660335005952,"Laguna Hills",33.61994,-117.73552,"Entire home/apt",6,"$429.00",TRUE,7,4.86,4.86,4.86,5,5,4.86,4.86,TRUE
"31615",562393449390296832,"Stanton",33.8098,-118.00884,"Entire home/apt",14,"$749.00",TRUE,5,5,5,5,5,5,5,5,FALSE
"31616",575425062436236288,"Anaheim",33.81903,-117.92028,"Private room",4,"$205.00",TRUE,1,4,5,5,4,5,5,4,TRUE
"31617",562396386305364864,"Fullerton",33.87281,-117.91139,"Entire home/apt",8,"$279.00",TRUE,14,4.29,4.29,4.29,4.71,4.71,4.71,4.21,TRUE
"31618",575584826176542336,"Santa Ana",33.75385,-117.8692,"Entire home/apt",7,"$234.00",TRUE,15,5,5,5,5,5,5,5,TRUE
"31619",575633941916244480,"Huntington Beach",33.72154,-118.02823,"Private room",2,"$99.00",TRUE,5,4.8,4.8,4.8,5,5,4.2,4.8,TRUE
"31620",570206245175595968,"Placentia",33.8641,-117.82366,"Shared room",1,"$21.00",TRUE,1,5,4,3,5,5,4,5,FALSE
"31621",570284730106349824,"Santa Ana",33.75167,-117.91943,"Private room",2,"$103.00",TRUE,17,4.71,4.65,4.53,5,4.71,4.29,4.71,TRUE
"31622",570313069490251264,"Santa Ana",33.756672,-117.866234,"Entire home/apt",6,"$199.00",TRUE,8,4.88,5,4.88,5,5,5,5,FALSE
"31623",562678861025728640,"North Tustin",33.77829,-117.77171,"Entire home/apt",16,"$3,174.00",TRUE,3,5,5,5,5,5,5,5,TRUE
"31624",570376293256608384,"Irvine",33.70449,-117.76431,"Private room",1,"$65.00",TRUE,1,2,1,5,5,1,5,1,TRUE
"31625",570426369271282752,"Anaheim",33.80492,-117.91628,"Entire home/apt",6,"$456.00",TRUE,6,3.17,3.33,3.33,3.17,3.5,3.33,2.83,TRUE
"31626",575682133361875456,"Fullerton",33.86827,-117.92483,"Entire home/apt",6,"$156.00",TRUE,18,4.56,4.61,4.5,4.78,4.94,4.61,4.56,FALSE
"31627",575686382774204736,"Huntington Beach",33.72319,-118.02653,"Private room",2,"$84.00",TRUE,7,4.71,4.57,4.86,4.71,4.71,4.43,4.71,TRUE
"31628",563105410112330432,"Huntington Beach",33.72128,-118.05597,"Entire home/apt",6,"$146.00",TRUE,1,5,5,5,5,4,5,5,FALSE
"31629",576050475491411840,"Santa Ana",33.69795,-117.86822,"Entire home/apt",6,"$172.00",TRUE,10,4.9,4.8,4.6,5,5,4.9,4.9,FALSE
"31630",576073348432188672,"Marina del Rey",33.97544,-118.4528,"Entire home/apt",3,"$289.00",TRUE,18,4.89,5,4.83,4.83,4.89,5,4.78,TRUE
"31631",576206743041010304,"Santa Ana",33.75573,-117.87096,"Entire home/apt",4,"$144.00",TRUE,13,4.54,4.85,4.92,4.77,4.85,4.31,4.54,FALSE
"31632",576209731092381376,"Santa Ana",33.75613,-117.86893,"Entire home/apt",4,"$134.00",TRUE,9,4.78,5,4.67,5,5,4.56,5,FALSE
"31633",576210442256308288,"Santa Ana",33.75774,-117.86958,"Entire home/apt",4,"$121.00",TRUE,8,4.75,5,4.88,5,5,4.75,4.88,FALSE
"31634",571329205822963328,"Garden Grove",33.78688,-117.91291,"Entire home/apt",8,"$149.00",TRUE,3,5,5,5,5,5,5,5,FALSE
"31635",576272818220025792,"Newport Beach",33.60531,-117.90432,"Entire home/apt",5,"$929.00",TRUE,4,4.5,4.75,4.75,4.75,4.5,4.75,4.75,TRUE
"31636",576312164010802432,"Laguna Hills",33.6282,-117.7285,"Entire home/apt",5,"$168.00",TRUE,2,5,5,5,5,5,5,5,TRUE
"31637",576312223835195968,"Newport Beach",33.60518,-117.90423,"Entire home/apt",3,"$279.00",TRUE,13,4.85,5,5,5,5,5,5,TRUE
"31638",563270410589419648,"La Habra",33.9457,-117.92626,"Private room",2,"$77.00",TRUE,6,4.33,4.33,4.33,4.33,4.17,4.33,4.33,TRUE
"31639",571949003474011840,"North Tustin",33.76609,-117.7797,"Private room",7,"$193.00",TRUE,7,4.57,4.43,4.57,4.86,5,4.86,4.86,TRUE
"31640",563283302014557440,"Santa Ana",33.75636,-117.8414,"Entire home/apt",2,"$80.00",TRUE,2,5,5,5,4.5,5,5,5,FALSE
"31641",571956855437837056,"Anaheim",33.8307,-117.89318,"Entire home/apt",4,"$202.00",TRUE,12,5,5,5,5,5,4.92,5,TRUE
"31642",572426107557532352,"Santa Ana",33.75238,-117.86818,"Entire home/apt",4,"$158.00",TRUE,10,5,5,5,4.9,5,4.7,4.9,FALSE
"31643",563345543357573312,"La Habra",33.94359,-117.9254,"Private room",2,"$88.00",TRUE,3,5,5,5,4.33,5,5,5,TRUE
"31644",576915745826473216,"Midway City",33.7463,-117.98268,"Entire home/apt",3,"$127.00",TRUE,9,4.89,4.33,4.89,4.89,4.89,4.67,4.33,FALSE
"31645",572472119545267712,"Santa Ana",33.76262,-117.84897,"Entire home/apt",14,"$462.00",TRUE,3,4.33,4.67,4.67,4.33,4.33,4.67,4,FALSE
"31646",563348413144531136,"Newport Beach",33.60987,-117.85734,"Private room",1,"$47.00",TRUE,2,5,5,5,5,5,5,5,TRUE
"31647",563473373443453888,"Tustin",33.70068,-117.82026,"Entire home/apt",4,"$393.00",TRUE,1,5,5,5,4,5,5,5,FALSE
"31648",572548765449420608,"Fountain Valley",33.70921,-117.96589,"Private room",2,"$83.00",TRUE,7,4.71,4.57,4.86,5,4.86,5,4.57,FALSE
"31649",572642556020152320,"North Tustin",33.75154,-117.81648,"Entire home/apt",2,"$175.00",TRUE,2,5,5,5,4.5,5,5,4.5,TRUE
"31650",563618523261252352,"Irvine",33.6701154864338,-117.843247568636,"Entire home/apt",4,"$175.00",TRUE,1,5,5,5,5,5,5,5,TRUE
"31651",577425530922698624,"Marina del Rey",33.97597,-118.45275,"Entire home/apt",8,"$245.00",TRUE,9,4.11,4,4,4.44,4,4.11,3.89,TRUE
"31652",577434634958724096,"Marina del Rey",33.97564,-118.45238,"Entire home/apt",4,"$174.00",TRUE,7,4.43,4.29,4.43,5,4.86,4.86,4.29,TRUE
"31653",577467281440698368,"Orange",33.78951,-117.79686,"Entire home/apt",3,"$179.00",TRUE,6,5,5,5,5,5,4.83,4.83,TRUE
"31654",577499368743545216,"La Palma",33.83957,-118.04293,"Private room",1,"$104.00",TRUE,10,4.8,4.8,4.7,5,5,4.9,5,FALSE
"31655",572714503898592768,"Huntington Beach",33.6848722259112,-117.980282875996,"Entire home/apt",6,"$241.00",TRUE,2,5,5,5,5,5,5,5,TRUE
"31656",573186639682657216,"Tustin",33.69841,-117.8271,"Entire home/apt",2,"$161.00",TRUE,4,5,5,5,5,5,5,5,FALSE
"31657",573316528431590464,"Anaheim",33.81818,-117.94537,"Entire home/apt",15,"$1,299.00",TRUE,1,5,5,5,5,4,5,5,FALSE
"31658",564088434137533120,"Fountain Valley",33.70826,-117.97712,"Entire home/apt",12,"$609.00",TRUE,13,4.62,5,4.85,4.92,4.92,5,4.92,FALSE
"31659",564285632945697216,"Santa Ana",33.75803,-117.87688,"Shared room",1,"$29.00",TRUE,6,4,4.83,4.33,4.5,4.17,4.67,4.33,FALSE
"31660",573345761785592000,"Huntington Beach",33.69288,-117.98661,"Entire home/apt",6,"$750.00",TRUE,7,5,4.57,5,5,5,5,5,TRUE
"31661",577531183089751808,"Irvine",33.6912,-117.70841,"Entire home/apt",8,"$320.00",TRUE,1,2,3,5,4,1,2,1,FALSE
"31662",564291845758263936,"Santa Ana",33.75958,-117.87647,"Shared room",1,"$29.00",TRUE,1,4,5,5,4,3,5,5,FALSE
"31663",564294234933892928,"Santa Ana",33.75918,-117.87676,"Shared room",1,"$29.00",TRUE,3,4,3.67,3.67,4.33,4,4.33,4.67,FALSE
"31664",577588710193242496,"Placentia",33.87447,-117.86414,"Entire home/apt",16,"$450.00",TRUE,11,5,5,4.91,5,5,5,5,TRUE
"31665",564305812481469184,"Placentia",33.86223,-117.82334,"Shared room",1,"$21.00",TRUE,6,5,5,5,5,5,5,5,FALSE
"31666",564311748860056768,"Placentia",33.86366,-117.82517,"Shared room",1,"$21.00",TRUE,2,3,2,2.5,5,3,3,3,FALSE
"31667",573384706291428736,"Santa Ana",33.75976,-117.86601,"Entire home/apt",2,"$106.00",TRUE,3,5,5,5,5,5,5,5,TRUE
"31668",564419424147522368,"Orange",33.79329,-117.78986,"Entire home/apt",6,"$297.00",TRUE,7,4.71,4.43,4.43,5,5,4.86,4.43,TRUE
"31669",573439055655568064,"Santa Ana",33.70433,-117.86586,"Entire home/apt",5,"$212.00",TRUE,3,5,5,5,5,5,5,5,FALSE
"31670",573478631855509120,"Pomona",34.00507,-117.73683,"Entire home/apt",6,"$215.00",TRUE,3,3.67,3.67,3,5,4.67,5,3.33,TRUE
"31671",577649312331992448,"Huntington Beach",33.72843,-117.99926,"Entire home/apt",2,"$180.00",TRUE,2,5,5,5,5,5,5,5,TRUE
"31672",577658002153817984,"Fountain Valley",33.72688,-117.92298,"Entire home/apt",8,"$314.00",TRUE,13,4.85,5,4.62,5,5,4.85,4.69,FALSE
